Facility ID,Excess Readmission Ratio,Number of Readmissions,Number of Discharges,Readmission Rate
420078,0.9161,62.0,462.0,13.41991341991342
420078,0.0,0.0,0.0,
420078,1.0027,145.0,745.0,19.463087248322147
420078,1.0018,23.0,122.0,18.852459016393443
420078,1.1807,31.0,224.0,13.839285714285715
420078,1.0361,63.0,506.0,12.450592885375494
420079,0.9386,75.0,516.0,14.534883720930234
420079,1.4003,12.0,100.0,12.0
420079,1.0725,180.0,797.0,22.58469259723965
420079,0.9592,31.0,194.0,15.979381443298967
420079,0.9761,,0.0,
420079,1.0844,69.0,422.0,16.350710900473935
420080,1.0364,77.0,484.0,15.909090909090908
420080,1.0528,,0.0,
420080,1.0829,90.0,435.0,20.689655172413794
420080,1.0629,11.0,45.0,24.444444444444443
420080,1.0044,,0.0,
420080,1.0366,27.0,212.0,12.735849056603774
420082,0.966,33.0,233.0,14.163090128755366
420082,1.3843,,0.0,
420082,1.039,75.0,383.0,19.5822454308094
420082,0.9713,14.0,95.0,14.736842105263156
420082,1.1219,,0.0,
420082,0.9035,,0.0,
420085,1.042,137.0,807.0,16.97645600991326
420085,0.9259,,0.0,
420085,1.0467,195.0,982.0,19.85743380855397
420085,0.9762,30.0,187.0,16.0427807486631
420085,0.9431,20.0,242.0,8.264462809917356
420085,0.8907,56.0,564.0,9.929078014184398
420086,1.011,28.0,172.0,16.27906976744186
420086,0.8637,,0.0,
420086,0.945,18.0,117.0,15.384615384615385
420086,0.9857,,0.0,
420086,0.0,0.0,0.0,
420086,0.0,0.0,0.0,
420087,0.9328,45.0,328.0,13.719512195121952
420087,1.1339,15.0,242.0,6.198347107438017
420087,0.9949,149.0,783.0,19.029374201787995
420087,1.0057,16.0,89.0,17.97752808988764
420087,0.9899,22.0,224.0,9.821428571428571
420087,0.9334,34.0,337.0,10.089020771513352
420089,0.9719,17.0,120.0,14.166666666666666
420089,1.0625,,0.0,
420089,0.9814,,0.0,
420089,0.9724,,0.0,
420089,0.0,0.0,0.0,
420089,0.0,0.0,0.0,
420091,1.0814,66.0,340.0,19.411764705882355
420091,0.0,0.0,0.0,
420091,1.0379,83.0,377.0,22.015915119363395
420091,0.9539,25.0,153.0,16.33986928104575
420091,0.9738,,0.0,
420091,0.9891,25.0,185.0,13.513513513513514
420098,0.9421,47.0,383.0,12.27154046997389
420098,1.2603,,0.0,
420098,0.9877,63.0,352.0,17.897727272727273
420098,0.9598,22.0,163.0,13.496932515337424
420098,0.0,0.0,0.0,
420098,1.0162,,0.0,
420101,0.9362,23.0,184.0,12.5
420101,0.0,0.0,0.0,
420101,0.9723,21.0,120.0,17.5
420101,0.9691,,0.0,
420101,0.0,0.0,0.0,
420101,0.0,0.0,0.0,
420102,0.0,0.0,0.0,
420102,0.8057,,0.0,
420102,0.0,0.0,0.0,
420102,0.0,0.0,0.0,
420102,0.0,0.0,0.0,
420102,0.0,0.0,0.0,
420103,0.9671,17.0,139.0,12.23021582733813
420103,0.0,0.0,0.0,
420103,1.0347,20.0,97.0,20.618556701030926
420103,0.9746,,0.0,
420103,0.0,0.0,0.0,
420103,0.0,0.0,0.0,
420104,0.9964,20.0,145.0,13.793103448275861
420104,1.1427,,0.0,
420104,1.002,26.0,146.0,17.80821917808219
420104,0.9992,,0.0,
420104,0.0,0.0,0.0,
420104,0.0,0.0,0.0,
420105,0.9748,87.0,567.0,15.343915343915343
420105,1.1024,,0.0,
420105,0.9937,107.0,554.0,19.314079422382672
420105,0.9724,24.0,148.0,16.216216216216218
420105,0.0,0.0,0.0,
420105,0.9273,,0.0,
420106,0.9908,26.0,187.0,13.903743315508022
420106,0.978,,0.0,
420106,0.9848,28.0,170.0,16.470588235294116
420106,0.9963,,0.0,
420106,0.0,0.0,0.0,
420106,0.0,0.0,0.0,
420107,1.1205,40.0,175.0,22.857142857142858
420107,0.0,0.0,0.0,
420107,1.0525,20.0,75.0,26.666666666666668
420107,0.9266,,0.0,
420107,0.0,0.0,0.0,
420107,0.0,0.0,0.0,
420108,0.9839,,0.0,
420108,0.0,0.0,0.0,
420108,0.0,0.0,0.0,
420108,0.0,0.0,0.0,
420108,0.0,0.0,0.0,
420108,0.0,0.0,0.0,
420109,1.0326,14.0,84.0,16.666666666666664
420109,0.0,0.0,0.0,
420109,0.9863,,0.0,
420109,1.0199,,0.0,
420109,0.0,0.0,0.0,
420109,0.0,0.0,0.0,
420110,0.9828,15.0,111.0,13.513513513513514
420110,0.961,,0.0,
420110,1.0031,30.0,156.0,19.230769230769234
420110,1.0007,,0.0,
420110,0.0,0.0,0.0,
420110,0.0,0.0,0.0,
430005,1.0101,13.0,79.0,16.455696202531644
430005,0.8598,,0.0,
430005,0.9929,12.0,73.0,16.43835616438356
430005,1.008,,0.0,
430005,0.0,0.0,0.0,
430005,1.0237,,0.0,
430008,0.9211,,0.0,
430008,0.8487,,0.0,
430008,0.994,11.0,63.0,17.46031746031746
430008,0.0,0.0,0.0,
430008,0.0,0.0,0.0,
430008,0.0,0.0,0.0,
430012,0.9774,18.0,134.0,13.432835820895523
430012,0.8399,,0.0,
430012,0.984,21.0,120.0,17.5
430012,0.0,0.0,0.0,
430012,0.0,0.0,0.0,
430012,0.0,0.0,0.0,
430014,0.9113,14.0,142.0,9.859154929577464
430014,0.8097,,0.0,
430014,0.862,20.0,180.0,11.11111111111111
430014,0.993,,0.0,
430014,0.0,0.0,0.0,
430014,0.984,12.0,105.0,11.428571428571429
430015,0.9681,12.0,101.0,11.881188118811881
430015,0.897,,0.0,
430015,0.9745,,0.0,
430015,0.977,,0.0,
430015,0.0,0.0,0.0,
430015,0.0,0.0,0.0,
430016,0.86,61.0,516.0,11.821705426356589
430016,1.0018,23.0,417.0,5.515587529976019
430016,0.9194,63.0,386.0,16.321243523316063
430016,0.9533,26.0,169.0,15.384615384615385
430016,0.0,0.0,0.0,
430016,0.9531,,0.0,
430027,0.8928,48.0,370.0,12.972972972972974
430027,1.2193,,0.0,
430027,0.9146,126.0,717.0,17.573221757322173
430027,0.9586,28.0,169.0,16.56804733727811
430027,0.9014,16.0,214.0,7.476635514018691
430027,0.8553,38.0,405.0,9.382716049382717
430048,0.9772,,0.0,
430048,0.0,0.0,0.0,
430048,1.038,,0.0,
430048,0.0,0.0,0.0,
430048,0.0,0.0,0.0,
430048,0.0,0.0,0.0,
430077,0.9527,67.0,481.0,13.92931392931393
430077,0.8299,,0.0,
430077,0.7693,66.0,586.0,11.262798634812286
430077,0.9656,27.0,182.0,14.835164835164836
430077,1.0097,,0.0,
430077,0.886,36.0,409.0,8.80195599022005
430084,0.0,0.0,0.0,
430084,0.0,0.0,0.0,
430084,0.0,0.0,0.0,
430084,0.0,0.0,0.0,
430084,0.0,0.0,0.0,
430084,0.0,0.0,0.0,
430089,0.0,0.0,0.0,
430089,1.2433,,0.0,
430089,0.0,0.0,0.0,
430089,0.0,0.0,0.0,
430089,0.0,0.0,0.0,
430089,0.0,0.0,0.0,
430090,0.0,0.0,0.0,
430090,1.0091,27.0,634.0,4.2586750788643535
430090,0.0,0.0,0.0,
430090,0.0,0.0,0.0,
430090,0.0,0.0,0.0,
430090,0.0,0.0,0.0,
430091,0.0,0.0,0.0,
430091,0.6698,22.0,1073.0,2.050326188257223
430091,0.0,0.0,0.0,
430091,0.0,0.0,0.0,
430091,0.0,0.0,0.0,
430091,0.0,0.0,0.0,
430093,0.0,0.0,0.0,
430093,0.0,0.0,0.0,
430093,0.0,0.0,0.0,
430093,0.0,0.0,0.0,
430093,0.0,0.0,0.0,
430093,0.0,0.0,0.0,
430095,0.0,0.0,0.0,
430095,0.0,0.0,0.0,
430095,0.8353,27.0,270.0,10.0
430095,0.0,0.0,0.0,
430095,0.9476,20.0,245.0,8.16326530612245
430095,0.8251,48.0,596.0,8.053691275167784
430097,0.9982,12.0,73.0,16.43835616438356
430097,0.0,0.0,0.0,
430097,0.9861,14.0,72.0,19.444444444444446
430097,0.9879,,0.0,
430097,0.0,0.0,0.0,
430097,0.0,0.0,0.0,
430098,0.9816,,0.0,
430098,0.0,0.0,0.0,
430098,0.0,0.0,0.0,
430098,0.9677,,0.0,
430098,0.0,0.0,0.0,
430098,0.0,0.0,0.0,
430099,0.0,0.0,0.0,
430099,0.0,0.0,0.0,
430099,0.0,0.0,0.0,
430099,0.0,0.0,0.0,
430099,0.0,0.0,0.0,
430099,0.0,0.0,0.0,
440001,0.9951,,0.0,
440001,0.0,0.0,0.0,
440001,0.0,0.0,0.0,
440001,0.0,0.0,0.0,
440001,0.0,0.0,0.0,
440001,0.0,0.0,0.0,
440002,0.9659,180.0,1103.0,16.319129646418858
440002,0.0,0.0,0.0,
440002,1.002,277.0,1339.0,20.68707991038088
440002,1.0067,60.0,295.0,20.33898305084746
440002,0.9312,17.0,196.0,8.673469387755102
440002,1.0462,107.0,771.0,13.878080415045396
440003,0.9609,24.0,172.0,13.953488372093023
440003,0.0,0.0,0.0,
440003,0.9748,50.0,247.0,20.242914979757085
440003,1.0426,26.0,119.0,21.84873949579832
440003,0.0,0.0,0.0,
440003,1.0132,,0.0,
440006,1.0478,78.0,401.0,19.45137157107232
440006,0.9599,,0.0,
440006,1.1122,60.0,233.0,25.75107296137339
440006,1.0224,18.0,84.0,21.428571428571427
440006,0.0,0.0,0.0,
440006,1.0252,,0.0,
440007,0.9604,13.0,113.0,11.504424778761061
440007,0.0,0.0,0.0,
440007,0.0,0.0,0.0,
440007,1.043,12.0,49.0,24.489795918367346
440007,0.0,0.0,0.0,
440007,0.0,0.0,0.0,
440008,0.0,0.0,0.0,
440008,0.0,0.0,0.0,
440008,0.0,0.0,0.0,
440008,0.0,0.0,0.0,
440008,0.0,0.0,0.0,
440008,0.0,0.0,0.0,
440009,0.9809,32.0,212.0,15.09433962264151
440009,0.9374,,0.0,
440009,1.0274,57.0,274.0,20.802919708029197
440009,0.9557,18.0,113.0,15.929203539823009
440009,0.0,0.0,0.0,
440009,0.0,0.0,0.0,
440010,0.9771,,0.0,
440010,0.0,0.0,0.0,
440010,1.0036,,0.0,
440010,0.0,0.0,0.0,
440010,0.0,0.0,0.0,
440010,0.0,0.0,0.0,
440011,1.0213,88.0,508.0,17.322834645669293
440011,0.0,0.0,0.0,
440011,0.9508,49.0,275.0,17.81818181818182
440011,0.9657,19.0,116.0,16.379310344827587
440011,0.0,0.0,0.0,
440011,1.0376,19.0,135.0,14.074074074074074
440012,1.1098,83.0,440.0,18.863636363636363
440012,0.8921,,0.0,
440012,1.2105,115.0,434.0,26.497695852534562
440012,1.0229,25.0,124.0,20.161290322580644
440012,0.9751,,0.0,
440012,1.0106,24.0,191.0,12.56544502617801
440015,0.9936,145.0,836.0,17.3444976076555
440015,1.0623,,0.0,
440015,0.9714,136.0,691.0,19.68162083936324
440015,0.8803,24.0,190.0,12.631578947368421
440015,1.0393,14.0,122.0,11.475409836065573
440015,1.0155,25.0,190.0,13.157894736842104
440016,1.0202,16.0,95.0,16.842105263157894
440016,0.0,0.0,0.0,
440016,0.9945,11.0,61.0,18.0327868852459
440016,0.0,0.0,0.0,
440016,0.0,0.0,0.0,
440016,0.0,0.0,0.0,
440017,0.924,59.0,415.0,14.216867469879519
440017,1.0216,,0.0,
440017,0.9513,71.0,394.0,18.02030456852792
440017,0.9378,19.0,127.0,14.960629921259844
440017,0.962,,0.0,
440017,0.9935,31.0,261.0,11.877394636015326
440018,1.1667,38.0,149.0,25.503355704697988
440018,1.1898,,0.0,
440018,1.0166,16.0,71.0,22.535211267605636
440018,0.9587,,0.0,
440018,0.0,0.0,0.0,
440018,0.0,0.0,0.0,
440020,0.9434,11.0,97.0,11.34020618556701
440020,1.0251,,0.0,
440020,0.9872,12.0,64.0,18.75
440020,0.0,0.0,0.0,
440020,0.0,0.0,0.0,
440020,0.0,0.0,0.0,
440029,0.8494,38.0,399.0,9.523809523809524
440029,0.9201,13.0,387.0,3.359173126614987
440029,0.8664,48.0,399.0,12.030075187969924
440029,0.949,,0.0,
440029,0.0,0.0,0.0,
440029,0.8769,,0.0,
440030,1.1426,52.0,235.0,22.127659574468083
440030,0.0,0.0,0.0,
440030,1.0946,45.0,183.0,24.59016393442623
440030,1.0198,25.0,128.0,19.53125
440030,0.0,0.0,0.0,
440030,1.0351,,0.0,
440031,0.9836,22.0,153.0,14.37908496732026
440031,0.0,0.0,0.0,
440031,1.0065,26.0,138.0,18.84057971014493
440031,0.9932,,0.0,
440031,0.0,0.0,0.0,
440031,0.0,0.0,0.0,
440032,0.0,0.0,0.0,
440032,0.0,0.0,0.0,
440032,0.0,0.0,0.0,
440032,0.0,0.0,0.0,
440032,0.0,0.0,0.0,
440032,0.0,0.0,0.0,
440033,1.008,19.0,112.0,16.964285714285715
440033,0.0,0.0,0.0,
440033,1.0074,,0.0,
440033,0.9651,,0.0,
440033,0.0,0.0,0.0,
440033,0.0,0.0,0.0,
440034,0.9688,42.0,283.0,14.840989399293287
440034,1.0747,,0.0,
440034,1.0092,77.0,393.0,19.59287531806616
440034,1.0521,30.0,125.0,24.0
440034,0.9656,,0.0,
440034,0.9987,15.0,118.0,12.711864406779661
440035,1.1028,86.0,437.0,19.679633867276888
440035,0.0,0.0,0.0,
440035,1.0115,62.0,314.0,19.745222929936308
440035,1.2506,61.0,198.0,30.808080808080806
440035,0.0,0.0,0.0,
440035,0.9315,14.0,135.0,10.37037037037037
440039,0.9702,70.0,400.0,17.5
440039,0.7345,,0.0,
440039,0.8911,156.0,863.0,18.076477404403242
440039,0.9756,27.0,148.0,18.243243243243242
440039,0.9658,26.0,268.0,9.701492537313433
440039,1.0838,54.0,323.0,16.718266253869967
440046,0.9444,33.0,239.0,13.807531380753138
440046,0.9814,,0.0,
440046,0.8995,35.0,245.0,14.285714285714285
440046,1.0207,14.0,66.0,21.21212121212121
440046,0.0,0.0,0.0,
440046,0.9461,,0.0,
440048,1.0949,200.0,1122.0,17.825311942959
440048,1.2139,11.0,132.0,8.333333333333332
440048,1.1238,297.0,1328.0,22.364457831325304
440048,1.0885,46.0,224.0,20.535714285714285
440048,0.9074,19.0,236.0,8.050847457627118
440048,0.9713,37.0,294.0,12.585034013605442
440049,0.9337,118.0,839.0,14.064362336114423
440049,0.8676,27.0,723.0,3.7344398340248963
440049,0.9131,231.0,1318.0,17.526555386949923
440049,0.9699,48.0,291.0,16.49484536082474
440049,1.0825,21.0,156.0,13.461538461538462
440049,1.0419,64.0,419.0,15.274463007159905
440050,1.0722,38.0,201.0,18.90547263681592
440050,0.0,0.0,0.0,
440050,1.1577,42.0,149.0,28.187919463087248
440050,1.0366,14.0,66.0,21.21212121212121
440050,0.0,0.0,0.0,
440050,0.0,0.0,0.0,
440053,0.9236,113.0,802.0,14.089775561097257
440053,1.23,11.0,125.0,8.799999999999999
440053,0.9668,126.0,681.0,18.502202643171806
440053,0.9948,40.0,223.0,17.937219730941703
440053,0.0,0.0,0.0,
440053,1.1334,40.0,231.0,17.316017316017316
440056,0.9413,16.0,148.0,10.81081081081081
440056,0.0,0.0,0.0,
440056,1.0993,24.0,91.0,26.373626373626376
440056,1.0,,0.0,
440056,0.0,0.0,0.0,
440056,0.0,0.0,0.0,
440057,0.9821,,0.0,
440057,0.0,0.0,0.0,
440057,0.0,0.0,0.0,
440057,0.0,0.0,0.0,
440057,0.0,0.0,0.0,
440057,0.0,0.0,0.0,
440058,1.0056,28.0,174.0,16.091954022988507
440058,1.1445,,0.0,
440058,0.9867,14.0,80.0,17.5
440058,0.9857,,0.0,
440058,0.0,0.0,0.0,
440058,0.9068,,0.0,
440059,1.1607,182.0,867.0,20.9919261822376
440059,0.9556,,0.0,
440059,1.0519,165.0,742.0,22.237196765498652
440059,1.0649,54.0,261.0,20.689655172413794
440059,1.1066,15.0,101.0,14.85148514851485
440059,1.0694,49.0,359.0,13.649025069637883
440060,0.9933,,0.0,
440060,0.0,0.0,0.0,
440060,0.0,0.0,0.0,
440060,0.0,0.0,0.0,
440060,0.0,0.0,0.0,
440060,0.0,0.0,0.0,
440061,0.9502,,0.0,
440061,0.0,0.0,0.0,
440061,0.9787,,0.0,
440061,0.9843,,0.0,
440061,0.0,0.0,0.0,
440061,0.0,0.0,0.0,
440063,1.0831,82.0,407.0,20.14742014742015
440063,1.0022,,0.0,
440063,1.0386,95.0,433.0,21.939953810623557
440063,0.9976,24.0,116.0,20.689655172413794
440063,1.1728,16.0,101.0,15.841584158415841
440063,1.1385,63.0,375.0,16.8
440065,1.022,31.0,175.0,17.71428571428571
440065,0.9989,,0.0,
440065,0.9851,13.0,71.0,18.30985915492958
440065,0.995,,0.0,
440065,0.0,0.0,0.0,
440065,1.0028,,0.0,
440068,0.9661,15.0,118.0,12.711864406779661
440068,0.0,0.0,0.0,
440068,1.0056,13.0,66.0,19.696969696969695
440068,0.9772,,0.0,
440068,0.0,0.0,0.0,
440068,0.0,0.0,0.0,
440072,1.0124,40.0,227.0,17.62114537444934
440072,0.0,0.0,0.0,
440072,0.9451,34.0,185.0,18.37837837837838
440072,1.0276,16.0,77.0,20.77922077922078
440072,0.0,0.0,0.0,
440072,0.0,0.0,0.0,
440073,0.9974,79.0,531.0,14.87758945386064
440073,1.0957,,0.0,
440073,0.9893,111.0,628.0,17.67515923566879
440073,1.0765,33.0,155.0,21.29032258064516
440073,0.0,0.0,0.0,
440073,1.046,24.0,200.0,12.0
440081,0.9608,14.0,120.0,11.666666666666666
440081,0.0,0.0,0.0,
440081,0.9461,20.0,140.0,14.285714285714285
440081,0.9241,,0.0,
440081,0.0,0.0,0.0,
440081,0.0,0.0,0.0,
440082,0.8654,106.0,822.0,12.895377128953772
440082,0.9303,17.0,377.0,4.509283819628647
440082,0.9807,294.0,1520.0,19.342105263157894
440082,1.0053,41.0,231.0,17.74891774891775
440082,0.9299,64.0,685.0,9.343065693430656
440082,0.9746,124.0,932.0,13.304721030042918
440084,1.063,26.0,146.0,17.80821917808219
440084,0.0,0.0,0.0,
440084,1.0022,,0.0,
440084,1.0066,,0.0,
440084,0.0,0.0,0.0,
440084,0.0,0.0,0.0,
440091,0.909,94.0,669.0,14.050822122571002
440091,0.6605,,0.0,
440091,0.8432,148.0,971.0,15.242018537590113
440091,0.8678,23.0,195.0,11.794871794871794
440091,1.0552,28.0,241.0,11.618257261410788
440091,0.8762,50.0,495.0,10.1010101010101
440102,0.9602,,0.0,
440102,0.0,0.0,0.0,
440102,0.9917,,0.0,
440102,0.9551,,0.0,
440102,0.0,0.0,0.0,
440102,0.0,0.0,0.0,
440104,0.8647,39.0,372.0,10.483870967741936
440104,0.7427,,0.0,
440104,0.9055,66.0,413.0,15.980629539951574
440104,0.9378,16.0,115.0,13.91304347826087
440104,1.0727,15.0,99.0,15.151515151515152
440104,1.0754,32.0,223.0,14.349775784753364
440109,1.046,17.0,91.0,18.681318681318682
440109,0.0,0.0,0.0,
440109,0.0,0.0,0.0,
440109,1.007,,0.0,
440109,0.0,0.0,0.0,
440109,0.0,0.0,0.0,
440110,1.007,19.0,125.0,15.2
440110,0.0,0.0,0.0,
440110,0.9984,15.0,82.0,18.29268292682927
440110,1.0011,,0.0,
440110,0.0,0.0,0.0,
440110,0.0,0.0,0.0,
440111,0.0,0.0,0.0,
440111,0.0,0.0,0.0,
440111,0.0,0.0,0.0,
440111,0.0,0.0,0.0,
440111,0.0,0.0,0.0,
440111,0.0,0.0,0.0,
440120,1.011,74.0,442.0,16.7420814479638
440120,0.9888,,0.0,
440120,0.9721,93.0,491.0,18.94093686354379
440120,1.0022,13.0,72.0,18.055555555555554
440120,1.127,20.0,139.0,14.388489208633093
440120,0.9741,41.0,339.0,12.094395280235988
440125,1.0831,52.0,266.0,19.548872180451127
440125,1.106,,0.0,
440125,1.0444,56.0,260.0,21.53846153846154
440125,1.1436,45.0,166.0,27.10843373493976
440125,1.0044,,0.0,
440125,1.0158,16.0,131.0,12.213740458015266
440130,0.9529,13.0,113.0,11.504424778761061
440130,0.0,0.0,0.0,
440130,0.9321,18.0,124.0,14.516129032258066
440130,0.9715,,0.0,
440130,0.0,0.0,0.0,
440130,0.0,0.0,0.0,
440131,0.9839,15.0,114.0,13.157894736842104
440131,0.0,0.0,0.0,
440131,0.9848,13.0,73.0,17.80821917808219
440131,0.9982,,0.0,
440131,0.0,0.0,0.0,
440131,0.0,0.0,0.0,
440132,0.9108,16.0,160.0,10.0
440132,0.0,0.0,0.0,
440132,0.992,17.0,99.0,17.17171717171717
440132,1.0013,16.0,96.0,16.666666666666664
440132,0.0,0.0,0.0,
440132,0.0,0.0,0.0,
440137,0.9406,,0.0,
440137,0.0,0.0,0.0,
440137,0.9775,,0.0,
440137,0.0,0.0,0.0,
440137,0.0,0.0,0.0,
440137,0.0,0.0,0.0,
440144,1.0067,26.0,168.0,15.476190476190476
440144,0.0,0.0,0.0,
440144,0.9727,41.0,227.0,18.06167400881057
440144,0.9971,12.0,58.0,20.689655172413794
440144,0.0,0.0,0.0,
440144,0.9729,,0.0,
440148,0.9871,,0.0,
440148,0.0,0.0,0.0,
440148,0.0,0.0,0.0,
440148,0.0,0.0,0.0,
440148,0.0,0.0,0.0,
440148,0.0,0.0,0.0,
440150,0.9658,58.0,407.0,14.250614250614252
440150,0.9349,,0.0,
440150,1.0709,86.0,388.0,22.164948453608247
440150,1.0976,24.0,100.0,24.0
440150,0.0,0.0,0.0,
440150,1.0653,19.0,124.0,15.32258064516129
440151,0.961,23.0,174.0,13.218390804597702
440151,0.0,0.0,0.0,
440151,1.0202,26.0,127.0,20.47244094488189
440151,0.9331,,0.0,
440151,0.0,0.0,0.0,
440151,0.0,0.0,0.0,
440152,0.0,0.0,0.0,
440152,0.0,0.0,0.0,
440152,0.0,0.0,0.0,
440152,0.0,0.0,0.0,
440152,0.0,0.0,0.0,
440152,0.0,0.0,0.0,
440153,0.9776,15.0,108.0,13.88888888888889
440153,0.0,0.0,0.0,
440153,0.9635,11.0,67.0,16.417910447761194
440153,0.0,0.0,0.0,
440153,0.0,0.0,0.0,
440153,0.0,0.0,0.0,
440156,0.9545,63.0,418.0,15.07177033492823
440156,0.9828,15.0,307.0,4.88599348534202
440156,0.9995,84.0,437.0,19.221967963386728
440156,1.0549,21.0,92.0,22.82608695652174
440156,1.0411,11.0,62.0,17.741935483870968
440156,0.9983,31.0,213.0,14.553990610328638
440159,0.0,0.0,0.0,
440159,0.0,0.0,0.0,
440159,0.0,0.0,0.0,
440159,0.0,0.0,0.0,
440159,0.0,0.0,0.0,
440159,0.0,0.0,0.0,
440161,1.1172,71.0,340.0,20.88235294117647
440161,0.7946,11.0,310.0,3.5483870967741935
440161,0.9492,123.0,659.0,18.664643399089528
440161,1.0047,15.0,74.0,20.27027027027027
440161,1.0226,36.0,301.0,11.960132890365449
440161,0.9243,57.0,450.0,12.666666666666668
440173,1.0176,58.0,376.0,15.425531914893616
440173,1.3446,39.0,506.0,7.707509881422925
440173,1.0057,105.0,550.0,19.090909090909093
440173,0.996,30.0,170.0,17.647058823529413
440173,1.0515,22.0,210.0,10.476190476190476
440173,1.0914,48.0,356.0,13.48314606741573
440175,0.9308,18.0,171.0,10.526315789473683
440175,0.0,0.0,0.0,
440175,1.0086,15.0,72.0,20.833333333333336
440175,0.9932,,0.0,
440175,0.0,0.0,0.0,
440175,0.0,0.0,0.0,
440176,1.0615,14.0,70.0,20.0
440176,0.0,0.0,0.0,
440176,0.0,0.0,0.0,
440176,0.0,0.0,0.0,
440176,0.0,0.0,0.0,
440176,0.0,0.0,0.0,
440183,0.9374,22.0,167.0,13.17365269461078
440183,0.9554,,0.0,
440183,1.0116,39.0,188.0,20.74468085106383
440183,0.9337,,0.0,
440183,1.0847,11.0,80.0,13.750000000000002
440183,1.0078,11.0,83.0,13.253012048192772
440184,1.0257,26.0,158.0,16.455696202531644
440184,0.0,0.0,0.0,
440184,1.0094,17.0,86.0,19.767441860465116
440184,0.9942,,0.0,
440184,0.0,0.0,0.0,
440184,0.0,0.0,0.0,
440185,0.958,49.0,317.0,15.457413249211358
440185,1.1803,,0.0,
440185,1.1196,84.0,315.0,26.666666666666668
440185,1.0367,24.0,106.0,22.641509433962266
440185,0.0,0.0,0.0,
440185,1.0117,23.0,144.0,15.972222222222221
440187,1.0337,21.0,124.0,16.93548387096774
440187,0.0,0.0,0.0,
440187,1.0316,20.0,95.0,21.052631578947366
440187,1.0338,,0.0,
440187,0.0,0.0,0.0,
440187,0.0,0.0,0.0,
440192,1.0037,,0.0,
440192,0.0,0.0,0.0,
440192,0.0,0.0,0.0,
440192,0.0,0.0,0.0,
440192,0.0,0.0,0.0,
440192,0.0,0.0,0.0,
440193,1.0639,43.0,226.0,19.02654867256637
440193,1.0782,,0.0,
440193,0.9667,30.0,170.0,17.647058823529413
440193,0.9676,16.0,102.0,15.686274509803921
440193,0.0,0.0,0.0,
440193,0.9803,,0.0,
440194,1.0103,57.0,328.0,17.378048780487802
440194,1.0155,,0.0,
440194,1.0457,52.0,213.0,24.413145539906104
440194,1.0052,13.0,66.0,19.696969696969695
440194,0.0,0.0,0.0,
440194,0.965,11.0,93.0,11.827956989247312
440197,0.9475,13.0,119.0,10.92436974789916
440197,0.0,0.0,0.0,
440197,1.022,25.0,122.0,20.491803278688526
440197,0.0,0.0,0.0,
440197,0.0,0.0,0.0,
440197,0.9271,,0.0,
440200,1.0182,,0.0,
440200,0.0,0.0,0.0,
440200,0.0,0.0,0.0,
440200,0.0,0.0,0.0,
440200,0.0,0.0,0.0,
440200,0.0,0.0,0.0,
440218,0.0,0.0,0.0,
440218,0.9263,,0.0,
440218,0.0,0.0,0.0,
440218,0.0,0.0,0.0,
440218,0.0,0.0,0.0,
440218,0.0,0.0,0.0,
440227,1.094,36.0,167.0,21.55688622754491
440227,0.0,0.0,0.0,
440227,1.0368,36.0,157.0,22.929936305732486
440227,1.0396,11.0,46.0,23.91304347826087
440227,0.0,0.0,0.0,
440227,1.0256,,0.0,
440228,0.8607,32.0,320.0,10.0
440228,0.0,0.0,0.0,
440228,1.0398,63.0,310.0,20.32258064516129
440228,0.9713,14.0,109.0,12.844036697247708
440228,0.0,0.0,0.0,
440228,0.8588,,0.0,
440231,0.0,0.0,0.0,
440231,0.0,0.0,0.0,
440231,0.0,0.0,0.0,
440231,0.0,0.0,0.0,
440231,0.0,0.0,0.0,
440231,0.0,0.0,0.0,
440238,0.0,0.0,0.0,
440238,0.0,0.0,0.0,
440238,0.0,0.0,0.0,
440238,0.0,0.0,0.0,
440238,0.0,0.0,0.0,
440238,0.0,0.0,0.0,
450002,0.9927,15.0,95.0,15.789473684210526
450002,1.0793,,0.0,
450002,1.0363,16.0,72.0,22.22222222222222
450002,0.0,0.0,0.0,
450002,0.0,0.0,0.0,
450002,1.0316,,0.0,
450007,1.0045,30.0,219.0,13.698630136986301
450007,0.9113,,0.0,
450007,0.9777,37.0,225.0,16.444444444444446
450007,0.9823,11.0,78.0,14.102564102564102
450007,0.0,0.0,0.0,
450007,0.9734,14.0,139.0,10.071942446043165
450010,0.909,146.0,1014.0,14.398422090729785
450010,0.9178,,0.0,
450010,1.0409,144.0,682.0,21.114369501466275
450010,1.001,52.0,260.0,20.0
450010,1.0305,12.0,97.0,12.371134020618557
450010,1.0233,40.0,280.0,14.285714285714285
450011,0.9125,70.0,497.0,14.084507042253522
450011,0.7741,,0.0,
450011,1.0362,141.0,669.0,21.076233183856502
450011,1.0914,31.0,132.0,23.484848484848484
450011,1.1,17.0,120.0,14.166666666666666
450011,1.0242,24.0,174.0,13.793103448275861
450015,0.9986,16.0,89.0,17.97752808988764
450015,0.0,0.0,0.0,
450015,0.9175,48.0,262.0,18.3206106870229
450015,1.0158,12.0,47.0,25.53191489361702
450015,0.0,0.0,0.0,
450015,1.0378,,0.0,
450018,1.0287,87.0,496.0,17.540322580645164
450018,0.0,0.0,0.0,
450018,1.128,249.0,1047.0,23.78223495702006
